occupation,genre,movie title,rating
writer,Crime,Kansas City (1996),5.0
writer,Crime,"Godfather, The (1972)",4.454545454545454
writer,Crime,M (1931),4.25
writer,Documentary,Anne Frank Remembered (1995),4.5
writer,Documentary,When We Were Kings (1996),4.5
writer,Documentary,Crumb (1994),4.25
writer,Drama,Aiqing wansui (1994),5.0
writer,Drama,Caught (1996),5.0
writer,Drama,Faster Pussycat! Kill! Kill! (1965),5.0
writer,Fantasy,Bogus (1996),4.0
writer,Fantasy,Jumanji (1995),4.0
writer,Fantasy,Heavenly Creatures (1994),3.7
writer,Film-Noir,Dark City (1998),5.0
writer,Film-Noir,Chinatown (1974),4.6
writer,Film-Noir,Blade Runner (1982),4.454545454545454
writer,Horror,Psycho (1960),4.875
writer,Horror,Braindead (1992),4.5
writer,Horror,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",4.142857142857143
writer,Musical,Funny Face (1957),4.5
writer,Musical,Top Hat (1935),4.5
writer,Musical,"Gay Divorcee, The (1934)",4.333333333333333
writer,Mystery,Chinatown (1974),4.6
writer,Mystery,Chungking Express (1994),4.5
writer,Mystery,"Man Who Knew Too Little, The (1997)",4.5
writer,Romance,Love in the Afternoon (1957),5.0
writer,Romance,Mrs. Dalloway (1997),5.0
writer,Romance,Psycho (1960),4.875
writer,Sci-Fi,Dark City (1998),5.0
writer,Sci-Fi,Alphaville (1965),4.5
writer,Sci-Fi,Blade Runner (1982),4.454545454545454
writer,Thriller,Caught (1996),5.0
writer,Thriller,Dark City (1998),5.0
writer,Thriller,Foreign Correspondent (1940),5.0
writer,War,Welcome To Sarajevo (1997),5.0
writer,War,Henry V (1989),4.444444444444445
writer,War,"Killing Fields, The (1984)",4.333333333333333
writer,Western,Dead Man (1995),4.5
writer,Western,"Good, The Bad and The Ugly, The (1966)",4.0
writer,Western,High Noon (1952),4.0
